Elapsed_Time_s,UTC_Time,UTC_Time_ms,GPS_Speed_kmh,GPS_Latitude,GPS_Longitude,GPS_Accuracy_m,GPS_Measurement_UTC_ms,GPS_Data_Age_s,IMU_Accel_X_Raw,IMU_Accel_Y_Raw,IMU_Accel_Z_Raw,IMU_Data_Age_s,Longitudinal_Acceleration_Raw,Longitudinal_Acceleration_Filtered,Acceleration_Source,Actual_Speed_kmh,Actual_Acceleration,Reference_Speed_kmh,Reference_Acceleration,Speed_Error_kmh,Acceleration_Error,Reference_Time_s,Reference_Distance_m,Actual_Distance_m,Distance_Error_m,Cycle_ID,Lap,Segment_ID,Phase,Driver_Command,Next_Phase,Time_To_Next_Phase_s,Within_Speed_Tolerance,Within_Acceleration_Tolerance,Quality_Flags,Simulated
9,2026-09-24T13:06:32.906Z,1790255192906,6.683,57.708915,11.974643,4,1790255192906,0,0.040242,0.448581,9.782682,0,,,GPS,6.683,0.4285,7.2,0.5,0.517,0.0715,4,4,3.11,-0.89,47DE-BDC2,1,1,ACCEL,RELEASE,CONST,12.67,1,1,IMU_CAL|SIM,1
9.1,2026-09-24T13:06:33.006Z,1790255193006,6.683,57.708915,11.974643,4,1790255192906,0.1,0.077984,0.542819,9.839002,0,,,GPS,6.837,0.4285,7.38,0.5,0.543,0.0715,4.1,4.2,3.11,-1.09,47DE-BDC2,1,1,ACCEL,RELEASE,CONST,12.57,1,1,IMU_CAL|SIM,1
9.2,2026-09-24T13:06:33.106Z,1790255193106,6.683,57.708915,11.974643,4,1790255192906,0.2,0.055607,0.508414,9.779064,0,,,GPS,6.991,0.4285,7.56,0.5,0.569,0.0715,4.2,4.41,3.11,-1.3,47DE-BDC2,1,1,ACCEL,RELEASE,CONST,12.47,1,1,IMU_CAL|SIM,1
9.3,2026-09-24T13:06:33.206Z,1790255193206,6.683,57.708915,11.974643,4,1790255192906,0.3,0.075737,0.510079,9.865942,0,,,GPS,7.145,0.4285,7.74,0.5,0.595,0.0715,4.3,4.62,3.11,-1.51,47DE-BDC2,1,1,ACCEL,RELEASE,CONST,12.37,1,1,IMU_CAL|SIM,1
9.4,2026-09-24T13:06:33.306Z,1790255193306,6.683,57.708915,11.974643,4,1790255192906,0.4,0.108803,0.469148,9.768509,0,,,GPS,7.3,0.4285,7.92,0.5,0.62,0.0715,4.4,4.84,3.11,-1.73,47DE-BDC2,1,1,ACCEL,ACC,CONST,12.27,1,1,IMU_CAL|SIM,1
9.5,2026-09-24T13:06:33.406Z,1790255193406,6.683,57.708915,11.974643,4,1790255192906,0.5,0.117993,0.498739,9.825154,0,,,GPS,7.454,0.4285,8.1,0.5,0.646,0.0715,4.5,5.06,3.11,-1.95,47DE-BDC2,1,1,ACCEL,ACC,CONST,12.17,1,1,IMU_CAL|SIM,1
9.6,2026-09-24T13:06:33.506Z,1790255193506,6.683,57.708915,11.974643,4,1790255192906,0.6,0.096131,0.491981,9.833591,0,,,GPS,7.608,0.4285,8.28,0.5,0.672,0.0715,4.6,5.29,3.11,-2.18,47DE-BDC2,1,1,ACCEL,ACC,CONST,12.07,1,1,IMU_CAL|SIM,1
9.7,2026-09-24T13:06:33.606Z,1790255193606,6.683,57.708915,11.974643,4,1790255192906,0.7,0.052973,0.49746,9.796481,0,,,GPS,7.762,0.4285,8.46,0.5,0.698,0.0715,4.7,5.52,3.11,-2.41,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.97,1,1,IMU_CAL|SIM,1
9.8,2026-09-24T13:06:33.706Z,1790255193706,6.683,57.708915,11.974643,4,1790255192906,0.8,0.102408,0.484009,9.801172,0,,,GPS,7.917,0.4285,8.64,0.5,0.723,0.0715,4.8,5.76,3.11,-2.65,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.87,1,1,IMU_CAL|SIM,1
9.9,2026-09-24T13:06:33.806Z,1790255193806,6.683,57.708915,11.974643,4,1790255192906,0.9,0.10018,0.471568,9.880294,0,,,GPS,8.071,0.4285,8.82,0.5,0.749,0.0715,4.9,6,3.11,-2.89,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.77,1,1,IMU_CAL|SIM,1
10,2026-09-24T13:06:33.906Z,1790255193906,8.638,57.708915,11.97468,4,1790255193906,0,0.119216,0.514539,9.791033,0,,,GPS,8.638,0.5431,9,0.5,0.362,-0.0431,5,6.25,5.24,-1.01,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.67,1,1,IMU_CAL|SIM,1
10.1,2026-09-24T13:06:34.006Z,1790255194006,8.638,57.708915,11.97468,4,1790255193906,0.1,0.041317,0.505252,9.833463,0,,,GPS,8.833,0.5431,9.18,0.5,0.347,-0.0431,5.1,6.5,5.24,-1.27,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.57,1,1,IMU_CAL|SIM,1
10.2,2026-09-24T13:06:34.106Z,1790255194106,8.638,57.708915,11.97468,4,1790255193906,0.2,0.059543,0.591474,9.794446,0,,,GPS,9.029,0.5431,9.36,0.5,0.331,-0.0431,5.2,6.76,5.24,-1.52,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.47,1,1,IMU_CAL|SIM,1
10.3,2026-09-24T13:06:34.206Z,1790255194206,8.638,57.708915,11.97468,4,1790255193906,0.3,0.063225,0.467636,9.793242,0,,,GPS,9.224,0.5431,9.54,0.5,0.316,-0.0431,5.3,7.02,5.24,-1.79,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.37,1,1,IMU_CAL|SIM,1
10.4,2026-09-24T13:06:34.306Z,1790255194306,8.638,57.708915,11.97468,4,1790255193906,0.4,0.156353,0.491842,9.844296,0,,,GPS,9.42,0.5431,9.72,0.5,0.3,-0.0431,5.4,7.29,5.24,-2.05,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.27,1,1,IMU_CAL|SIM,1
10.5,2026-09-24T13:06:34.406Z,1790255194406,8.638,57.708915,11.97468,4,1790255193906,0.5,0.100438,0.551341,9.821113,0,,,GPS,9.615,0.5431,9.9,0.5,0.285,-0.0431,5.5,7.56,5.24,-2.33,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.17,1,1,IMU_CAL|SIM,1
10.6,2026-09-24T13:06:34.506Z,1790255194506,8.638,57.708915,11.97468,4,1790255193906,0.6,0.049691,0.510468,9.813697,0,,,GPS,9.811,0.5431,10.08,0.5,0.269,-0.0431,5.6,7.84,5.24,-2.6,47DE-BDC2,1,1,ACCEL,ACC,CONST,11.07,1,1,IMU_CAL|SIM,1
10.7,2026-09-24T13:06:34.606Z,1790255194606,8.638,57.708915,11.97468,4,1790255193906,0.7,0.129182,0.497911,9.814695,0,,,GPS,10.006,0.5431,10.26,0.5,0.254,-0.0431,5.7,8.12,5.24,-2.89,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.97,1,1,IMU_CAL|SIM,1
10.8,2026-09-24T13:06:34.706Z,1790255194706,8.638,57.708915,11.97468,4,1790255193906,0.8,0.098575,0.471145,9.84648,0,,,GPS,10.202,0.5431,10.44,0.5,0.238,-0.0431,5.8,8.41,5.24,-3.17,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.87,1,1,IMU_CAL|SIM,1
10.9,2026-09-24T13:06:34.806Z,1790255194806,8.638,57.708915,11.97468,4,1790255193906,0.9,0.097068,0.479637,9.770655,0,,,GPS,10.397,0.5431,10.62,0.5,0.223,-0.0431,5.9,8.7,5.24,-3.47,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.77,1,1,IMU_CAL|SIM,1
11,2026-09-24T13:06:34.906Z,1790255194906,10.434,57.708914,11.974726,4,1790255194906,0,0.097058,0.437803,9.781022,0,,,GPS,10.434,0.4989,10.8,0.5,0.366,0.0011,6,9,7.89,-1.11,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.67,1,1,IMU_CAL|SIM,1
11.1,2026-09-24T13:06:35.006Z,1790255195006,10.434,57.708914,11.974726,4,1790255194906,0.1,0.112928,0.522695,9.834961,0,,,GPS,10.614,0.4989,10.98,0.5,0.366,0.0011,6.1,9.3,7.89,-1.42,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.57,1,1,IMU_CAL|SIM,1
11.2,2026-09-24T13:06:35.106Z,1790255195106,10.434,57.708914,11.974726,4,1790255194906,0.2,0.078247,0.477268,9.806304,0,,,GPS,10.793,0.4989,11.16,0.5,0.367,0.0011,6.2,9.61,7.89,-1.72,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.47,1,1,IMU_CAL|SIM,1
11.3,2026-09-24T13:06:35.206Z,1790255195206,10.434,57.708914,11.974726,4,1790255194906,0.3,0.095917,0.436679,9.792969,0,,,GPS,10.973,0.4989,11.34,0.5,0.367,0.0011,6.3,9.92,7.89,-2.04,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.37,1,1,IMU_CAL|SIM,1
11.4,2026-09-24T13:06:35.306Z,1790255195306,10.434,57.708914,11.974726,4,1790255194906,0.4,0.095945,0.468935,9.824113,0,,,GPS,11.152,0.4989,11.52,0.5,0.368,0.0011,6.4,10.24,7.89,-2.35,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.27,1,1,IMU_CAL|SIM,1
11.5,2026-09-24T13:06:35.406Z,1790255195406,10.434,57.708914,11.974726,4,1790255194906,0.5,0.096074,0.507429,9.80473,0,,,GPS,11.332,0.4989,11.7,0.5,0.368,0.0011,6.5,10.56,7.89,-2.68,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.17,1,1,IMU_CAL|SIM,1
11.6,2026-09-24T13:06:35.506Z,1790255195506,10.434,57.708914,11.974726,4,1790255194906,0.6,0.052558,0.470272,9.817547,0,,,GPS,11.512,0.4989,11.88,0.5,0.368,0.0011,6.6,10.89,7.89,-3,47DE-BDC2,1,1,ACCEL,ACC,CONST,10.07,1,1,IMU_CAL|SIM,1
11.7,2026-09-24T13:06:35.606Z,1790255195606,10.434,57.708914,11.974726,4,1790255194906,0.7,0.114629,0.480734,9.80386,0,,,GPS,11.691,0.4989,12.06,0.5,0.369,0.0011,6.7,11.22,7.89,-3.34,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.97,1,1,IMU_CAL|SIM,1
11.8,2026-09-24T13:06:35.706Z,1790255195706,10.434,57.708914,11.974726,4,1790255194906,0.8,0.108078,0.479949,9.809174,0,,,GPS,11.871,0.4989,12.24,0.5,0.369,0.0011,6.8,11.56,7.89,-3.67,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.87,1,1,IMU_CAL|SIM,1
11.9,2026-09-24T13:06:35.806Z,1790255195806,10.434,57.708914,11.974726,4,1790255194906,0.9,0.065926,0.507331,9.808268,0,,,GPS,12.051,0.4989,12.42,0.5,0.369,0.0011,6.9,11.9,7.89,-4.02,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.77,1,1,IMU_CAL|SIM,1
12,2026-09-24T13:06:35.906Z,1790255195906,12.13,57.708913,11.97478,4,1790255195906,0,0.141274,0.462329,9.808108,0,,,GPS,12.13,0.4711,12.6,0.5,0.47,0.0289,7,12.25,11.02,-1.23,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.67,1,1,IMU_CAL|SIM,1
12.1,2026-09-24T13:06:36.006Z,1790255196006,12.13,57.708913,11.97478,4,1790255195906,0.1,0.092412,0.498639,9.775543,0,,,GPS,12.299,0.4711,12.78,0.5,0.481,0.0289,7.1,12.6,11.02,-1.58,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.57,1,1,IMU_CAL|SIM,1
12.2,2026-09-24T13:06:36.106Z,1790255196106,12.13,57.708913,11.97478,4,1790255195906,0.2,0.0725,0.525919,9.762217,0,,,GPS,12.469,0.4711,12.96,0.5,0.491,0.0289,7.2,12.96,11.02,-1.94,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.47,1,1,IMU_CAL|SIM,1
12.3,2026-09-24T13:06:36.206Z,1790255196206,12.13,57.708913,11.97478,4,1790255195906,0.3,0.133401,0.535353,9.842718,0,0.5221,0.1288,IMU,12.158,0.1288,13.14,0.5,0.982,0.3712,7.3,13.32,11.02,-2.3,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.37,1,0,SIM,1
12.4,2026-09-24T13:06:36.306Z,1790255196306,12.13,57.708913,11.97478,4,1790255195906,0.4,0.085816,0.52426,9.873868,0,0.5027,0.2315,IMU,12.228,0.2315,13.32,0.5,1.092,0.2685,7.4,13.69,11.02,-2.67,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.27,0,0,SIM,1
12.5,2026-09-24T13:06:36.406Z,1790255196406,12.13,57.708913,11.97478,4,1790255195906,0.5,0.115207,0.475782,9.790679,0,0.4604,0.2969,IMU,12.327,0.2969,13.5,0.5,1.173,0.2031,7.5,14.06,11.02,-3.04,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.17,0,0,SIM,1
12.6,2026-09-24T13:06:36.506Z,1790255196506,12.13,57.708913,11.97478,4,1790255195906,0.6,0.091313,0.563894,9.779861,0,0.5429,0.3496,IMU,12.445,0.3496,13.68,0.5,1.235,0.1504,7.6,14.44,11.02,-3.42,47DE-BDC2,1,1,ACCEL,ACC,CONST,9.07,0,0,SIM,1
12.7,2026-09-24T13:06:36.606Z,1790255196606,12.13,57.708913,11.97478,4,1790255195906,0.7,0.093982,0.529145,9.802626,0,0.5092,0.3793,IMU,12.577,0.3793,13.86,0.5,1.283,0.1207,7.7,14.82,11.02,-3.8,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.97,0,0,SIM,1
12.8,2026-09-24T13:06:36.706Z,1790255196706,12.13,57.708913,11.97478,4,1790255195906,0.8,0.144729,0.494594,9.828775,0,0.4841,0.4079,IMU,12.72,0.4079,14.04,0.5,1.32,0.0921,7.8,15.21,11.02,-4.19,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.87,0,1,SIM,1
12.9,2026-09-24T13:06:36.806Z,1790255196806,12.13,57.708913,11.97478,4,1790255195906,0.9,0.087839,0.470787,9.782629,0,0.4507,0.4256,IMU,12.871,0.4256,14.22,0.5,1.349,0.0744,7.9,15.6,11.02,-4.58,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.77,0,1,SIM,1
13,2026-09-24T13:06:36.906Z,1790255196906,13.897,57.708911,11.974843,4,1790255196906,0,0.064274,0.469723,9.816886,0,0.4454,0.4322,IMU,13.897,0.4322,14.4,0.5,0.503,0.0678,8,16,14.63,-1.37,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.67,1,1,SIM,1
13.1,2026-09-24T13:06:37.006Z,1790255197006,13.897,57.708911,11.974843,4,1790255196906,0.1,0.113833,0.467947,9.803887,0,0.4525,0.4375,IMU,14.054,0.4375,14.58,0.5,0.526,0.0625,8.1,16.4,14.63,-1.77,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.57,1,1,SIM,1
13.2,2026-09-24T13:06:37.106Z,1790255197106,13.897,57.708911,11.974843,4,1790255196906,0.2,0.137836,0.46513,9.80684,0,0.454,0.4462,IMU,14.213,0.4462,14.76,0.5,0.547,0.0538,8.2,16.81,14.63,-2.18,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.47,1,1,SIM,1
13.3,2026-09-24T13:06:37.206Z,1790255197206,13.897,57.708911,11.974843,4,1790255196906,0.3,0.057157,0.559268,9.818879,0,0.5322,0.4549,IMU,14.375,0.4549,14.94,0.5,0.565,0.0451,8.3,17.22,14.63,-2.59,47DE-BDC2,1,1,ACCEL,ACC_MORE,CONST,8.37,1,1,SIM,1
13.4,2026-09-24T13:06:37.306Z,1790255197306,13.897,57.708911,11.974843,4,1790255196906,0.4,0.096656,0.495833,9.806555,0,0.4769,0.457,IMU,14.539,0.457,15.12,0.5,0.581,0.043,8.4,17.64,14.63,-3.01,47DE-BDC2,1,1,ACCEL,ACC,CONST,8.27,1,1,SIM,1
13.5,2026-09-24T13:06:37.406Z,1790255197406,13.897,57.708911,11.974843,4,1790255196906,0.5,0.076459,0.511544,9.799353,0,0.4887,0.4594,IMU,14.704,0.4594,15.3,0.5,0.596,0.0406,8.5,18.06,14.63,-3.43,47DE-BDC2,1,1,ACCEL,ACC,CONST,8.17,1,1,SIM,1
13.6,2026-09-24T13:06:37.506Z,1790255197506,13.897,57.708911,11.974843,4,1790255196906,0.6,0.072083,0.50633,9.816402,0,0.4827,0.4652,IMU,14.87,0.4652,15.48,0.5,0.61,0.0348,8.6,18.49,14.63,-3.86,47DE-BDC2,1,1,ACCEL,ACC,CONST,8.07,1,1,SIM,1
13.7,2026-09-24T13:06:37.606Z,1790255197606,13.897,57.708911,11.974843,4,1790255196906,0.7,0.09242,0.484074,9.791457,0,0.4646,0.4692,IMU,15.039,0.4692,15.66,0.5,0.621,0.0308,8.7,18.92,14.63,-4.29,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.97,1,1,SIM,1
13.8,2026-09-24T13:06:37.706Z,1790255197706,13.897,57.708911,11.974843,4,1790255196906,0.8,0.080476,0.527164,9.828684,0,0.5047,0.47,IMU,15.208,0.47,15.84,0.5,0.632,0.03,8.8,19.36,14.63,-4.73,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.87,1,1,SIM,1
13.9,2026-09-24T13:06:37.806Z,1790255197806,13.897,57.708911,11.974843,4,1790255196906,0.9,0.041705,0.501996,9.813697,0,0.473,0.4682,IMU,15.377,0.4682,16.02,0.5,0.643,0.0318,8.9,19.8,14.63,-5.17,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.77,1,1,SIM,1
14,2026-09-24T13:06:37.906Z,1790255197906,15.719,57.708909,11.974914,4,1790255197906,0,0.082228,0.540136,9.840596,0,0.5177,0.4747,IMU,15.719,0.4747,16.2,0.5,0.481,0.0253,9,20.25,18.75,-1.5,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.67,1,1,SIM,1
14.1,2026-09-24T13:06:38.006Z,1790255198006,15.719,57.708909,11.974914,4,1790255197906,0.1,0.107026,0.476479,9.797956,0,0.4597,0.4668,IMU,15.888,0.4668,16.38,0.5,0.492,0.0332,9.1,20.7,18.75,-1.95,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.57,1,1,SIM,1
14.2,2026-09-24T13:06:38.106Z,1790255198106,15.719,57.708909,11.974914,4,1790255197906,0.2,0.094582,0.504789,9.832786,0,0.4852,0.4653,IMU,16.056,0.4653,16.56,0.5,0.504,0.0347,9.2,21.16,18.75,-2.41,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.47,1,1,SIM,1
14.3,2026-09-24T13:06:38.206Z,1790255198206,15.719,57.708909,11.974914,4,1790255197906,0.3,0.110097,0.47251,9.818323,0,0.4563,0.4599,IMU,16.222,0.4599,16.74,0.5,0.518,0.0401,9.3,21.62,18.75,-2.87,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.37,1,1,SIM,1
14.4,2026-09-24T13:06:38.306Z,1790255198306,15.719,57.708909,11.974914,4,1790255197906,0.4,0.066514,0.487223,9.767365,0,0.4631,0.4621,IMU,16.388,0.4621,16.92,0.5,0.532,0.0379,9.4,22.09,18.75,-3.34,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.27,1,1,SIM,1
14.5,2026-09-24T13:06:38.406Z,1790255198406,15.719,57.708909,11.974914,4,1790255197906,0.5,0.0632,0.500711,9.83709,0,0.4755,0.4637,IMU,16.555,0.4637,17.1,0.5,0.545,0.0363,9.5,22.56,18.75,-3.81,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.17,1,1,SIM,1
14.6,2026-09-24T13:06:38.506Z,1790255198506,15.719,57.708909,11.974914,4,1790255197906,0.6,0.061937,0.459413,9.833351,0,0.4347,0.469,IMU,16.723,0.469,17.28,0.5,0.557,0.031,9.6,23.04,18.75,-4.29,47DE-BDC2,1,1,ACCEL,ACC,CONST,7.07,1,1,SIM,1
14.7,2026-09-24T13:06:38.606Z,1790255198606,15.719,57.708909,11.974914,4,1790255197906,0.7,0.078357,0.506573,9.821732,0,0.4841,0.468,IMU,16.892,0.468,17.46,0.5,0.568,0.032,9.7,23.52,18.75,-4.77,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.97,1,1,SIM,1
14.8,2026-09-24T13:06:38.706Z,1790255198706,15.719,57.708909,11.974914,4,1790255197906,0.8,0.11147,0.5002,9.800766,0,0.4838,0.4685,IMU,17.06,0.4685,17.64,0.5,0.58,0.0315,9.8,24.01,18.75,-5.26,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.87,1,1,SIM,1
14.9,2026-09-24T13:06:38.806Z,1790255198806,15.719,57.708909,11.974914,4,1790255197906,0.9,0.078818,0.475157,9.81573,0,0.4533,0.4654,IMU,17.228,0.4654,17.82,0.5,0.592,0.0346,9.9,24.5,18.75,-5.75,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.77,1,1,SIM,1
15,2026-09-24T13:06:38.906Z,1790255198906,17.396,57.708907,11.974994,4,1790255198906,0,0.102803,0.473004,9.754105,0,0.4557,0.4676,IMU,17.396,0.4676,18,0.5,0.604,0.0324,10,25,23.35,-1.65,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.67,1,1,SIM,1
15.1,2026-09-24T13:06:39.006Z,1790255199006,17.396,57.708907,11.974994,4,1790255198906,0.1,0.08684,0.503951,9.773255,0,0.4832,0.4701,IMU,17.565,0.4701,18.18,0.5,0.615,0.0299,10.1,25.5,23.35,-2.16,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.57,1,1,SIM,1
15.2,2026-09-24T13:06:39.106Z,1790255199106,17.396,57.708907,11.974994,4,1790255198906,0.2,0.065978,0.478854,9.845157,0,0.4545,0.4717,IMU,17.736,0.4717,18.36,0.5,0.624,0.0283,10.2,26.01,23.35,-2.66,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.47,1,1,SIM,1
15.3,2026-09-24T13:06:39.206Z,1790255199206,17.396,57.708907,11.974994,4,1790255198906,0.3,0.12375,0.493222,9.832776,0,0.4791,0.4787,IMU,17.907,0.4787,18.54,0.5,0.633,0.0213,10.3,26.52,23.35,-3.18,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.37,1,1,SIM,1
15.4,2026-09-24T13:06:39.306Z,1790255199306,17.396,57.708907,11.974994,4,1790255198906,0.4,0.004391,0.492599,9.787754,0,0.4571,0.4774,IMU,18.08,0.4774,18.72,0.5,0.64,0.0226,10.4,27.04,23.35,-3.69,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.27,1,1,SIM,1
15.5,2026-09-24T13:06:39.406Z,1790255199406,17.396,57.708907,11.974994,4,1790255198906,0.5,0.073834,0.528434,9.799932,0,0.5048,0.4805,IMU,18.252,0.4805,18.9,0.5,0.648,0.0195,10.5,27.56,23.35,-4.22,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.17,1,1,SIM,1
15.6,2026-09-24T13:06:39.506Z,1790255199506,17.396,57.708907,11.974994,4,1790255198906,0.6,0.102626,0.544868,9.8408,0,0.5261,0.4826,IMU,18.425,0.4826,19.08,0.5,0.655,0.0174,10.6,28.09,23.35,-4.74,47DE-BDC2,1,1,ACCEL,ACC,CONST,6.07,1,1,SIM,1
15.7,2026-09-24T13:06:39.606Z,1790255199606,17.396,57.708907,11.974994,4,1790255198906,0.7,0.116859,0.498596,9.816408,0,0.4832,0.4798,IMU,18.598,0.4798,19.26,0.5,0.662,0.0202,10.7,28.62,23.35,-5.28,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.97,1,1,SIM,1
15.8,2026-09-24T13:06:39.706Z,1790255199706,17.396,57.708907,11.974994,4,1790255198906,0.8,0.074131,0.55181,9.813522,0,0.5279,0.4841,IMU,18.772,0.4841,19.44,0.5,0.668,0.0159,10.8,29.16,23.35,-5.81,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.87,1,1,SIM,1
15.9,2026-09-24T13:06:39.806Z,1790255199806,17.396,57.708907,11.974994,4,1790255198906,0.9,0.045738,0.471737,9.783992,0,0.4441,0.4846,IMU,18.947,0.4846,19.62,0.5,0.673,0.0154,10.9,29.7,23.35,-6.36,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.77,1,1,SIM,1
16,2026-09-24T13:06:39.906Z,1790255199906,19.255,57.708905,11.975081,4,1790255199906,0,0.058655,0.497351,9.810002,0,0.4715,0.4716,IMU,19.255,0.4716,19.8,0.5,0.545,0.0284,11,30.25,28.44,-1.81,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.67,1,1,SIM,1
16.1,2026-09-24T13:06:40.006Z,1790255200006,19.255,57.708905,11.975081,4,1790255199906,0.1,0.07416,0.535004,9.800227,0,0.5114,0.4744,IMU,19.425,0.4744,19.98,0.5,0.555,0.0256,11.1,30.8,28.44,-2.37,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.57,1,1,SIM,1
16.2,2026-09-24T13:06:40.106Z,1790255200106,19.255,57.708905,11.975081,4,1790255199906,0.2,0.083048,0.504273,9.786986,0,0.4828,0.4773,IMU,19.596,0.4773,20.16,0.5,0.564,0.0227,11.2,31.36,28.44,-2.92,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.47,1,1,SIM,1
16.3,2026-09-24T13:06:40.206Z,1790255200206,19.255,57.708905,11.975081,4,1790255199906,0.3,0.084909,0.530641,9.828157,0,0.5089,0.4759,IMU,19.768,0.4759,20.34,0.5,0.572,0.0241,11.3,31.92,28.44,-3.49,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.37,1,1,SIM,1
16.4,2026-09-24T13:06:40.306Z,1790255200306,19.255,57.708905,11.975081,4,1790255199906,0.4,0.120568,0.492266,9.867486,0,0.4775,0.4742,IMU,19.938,0.4742,20.52,0.5,0.582,0.0258,11.4,32.49,28.44,-4.05,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.27,1,1,SIM,1
16.5,2026-09-24T13:06:40.406Z,1790255200406,19.255,57.708905,11.975081,4,1790255199906,0.5,0.061229,0.513164,9.7866,0,0.4876,0.4707,IMU,20.107,0.4707,20.7,0.5,0.593,0.0293,11.5,33.06,28.44,-4.63,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.17,1,1,SIM,1
16.6,2026-09-24T13:06:40.506Z,1790255200506,19.255,57.708905,11.975081,4,1790255199906,0.6,0.073973,0.533279,9.822981,0,0.5096,0.4723,IMU,20.276,0.4723,20.88,0.5,0.604,0.0277,11.6,33.64,28.44,-5.2,47DE-BDC2,1,1,ACCEL,ACC,CONST,5.07,1,1,SIM,1
16.7,2026-09-24T13:06:40.606Z,1790255200606,19.255,57.708905,11.975081,4,1790255199906,0.7,0.121097,0.477904,9.788127,0,0.4637,0.4694,IMU,20.445,0.4694,21.06,0.5,0.615,0.0306,11.7,34.22,28.44,-5.79,47DE-BDC2,1,1,ACCEL,ACC,CONST,4.97,1,1,SIM,1
16.8,2026-09-24T13:06:40.706Z,1790255200706,19.255,57.708905,11.975081,4,1790255199906,0.8,0.094821,0.463203,9.747482,0,0.4446,0.4682,IMU,20.614,0.4682,21.24,0.5,0.626,0.0318,11.8,34.81,28.44,-6.37,47DE-BDC2,1,1,ACCEL,ACC,CONST,4.87,1,1,SIM,1
16.9,2026-09-24T13:06:40.806Z,1790255200806,19.255,57.708905,11.975081,4,1790255199906,0.9,0.01979,0.481121,9.804529,0,0.4486,0.4691,IMU,20.784,0.4691,21.42,0.5,0.636,0.0309,11.9,35.4,28.44,-6.97,47DE-BDC2,1,1,ACCEL,ACC,CONST,4.77,1,1,SIM,1
17,2026-09-24T13:06:40.906Z,1790255200906,21.064,57.708902,11.975178,4,1790255200906,0,0.061655,0.528163,9.787085,0,0.5024,0.4708,IMU,21.064,0.4708,21.6,0.5,0.536,0.0292,12,36,34.04,-1.96,47DE-BDC2,1,1,ACCEL,ACC,CONST,4.67,1,1,SIM,1
